course_name,street_address,city,state,zip_code,course_type,holes,phone,longitude,latitude,census_name,raw_acres,dist_meters,final_acres,census_acres
Adam Springs Golf Course,14347 Snead Court,Loch Lomond,CA,14347,Public,9 Holes,(707) 928-9992,-122.723227,38.849236,Hoberg Forest Lake Golf Course,38.1497865,2654.5851,0.655961251,NA
Micke Grove Golf Links,11401 N Micke Grove Rd,Lodi,CA,11401,Municipal,18 Holes,(209) 369-4410,-121.269234,38.076186,Elkhorn Golf Course,125.6558987,5331.650415,1.317477476,NA
Lockeford Springs Golf Course,16360 N Highway 88,Lodi,CA,16360,Public,18 Holes,(209) 333-6275,-121.166004,38.130884,Elkhorn Golf Course,125.6558987,16152.70332,3.991413754,NA
Village Country Club,4300 Clubhouse Rd,Lompoc,CA,93436-1349,Private,18 Holes,(805) 733-3537,-120.456463,34.710523,The Village Country Club,106.1566374,93.98356066,106.1566374,NA
La Purisima Golf Course,3455 E Highway 246,Lompoc,CA,93436-9612,Public,18 Holes,(805) 735-8395,-120.386232,34.6648,The Village Country Club,106.1566374,7620.582655,1.883084077,NA
Mt. Whitney Golf Club,2559 S Main St,Lone Pine,CA,93545,Public,9 Holes,(760) 876-5795,-118.05773,36.579763,Whitney Golf Club,12.04801041,0,12.04801041,NA
Bixby Village Golf Course,6180 Bixby Village Dr,Long Beach,CA,90803-2001,Public,9 Holes,(562) 498-7003,-118.114366,33.769599,Bixby Village Golf Course,38.90217574,0,38.90217574,NA
Heartwell Golf Course,6700 E Carson St,Long Beach,CA,90808-2256,Municipal,18 Holes,(562) 421-8855,-118.102815,33.832054,Heartwell Golf Course,41.80111462,0,41.80111462,NA
Recreation Park Golf Course 9,5000 E 7th St,Long Beach,CA,90804-4340,Municipal,9 Holes,(562) 438-4012,-118.134654,33.775278,Recreation Park 9 Hole Golf Course,45.00015786,0,45.00015786,NA
Recreation Park Golf Course,5001 Deukmejian Dr,Long Beach,CA,90804-4311,Municipal,18 Holes,(562) 494-4424,-118.135376,33.779769,Recreation Park Golf Course,152.1688823,0,152.1688823,NA
Skylinks At Long Beach Golf Course,4800 E Wardlow Rd,Long Beach,CA,90808-1737,Municipal,18 Holes,(562) 421-3388,-118.138127,33.818606,Skylinks Golf Course,172.2137109,0,172.2137109,NA
Virginia Country Club,4602 N Virginia Rd,Long Beach,CA,90807-1916,Private,18 Holes,(562) 427-0924,-118.195686,33.838068,Virginia Country Club,275.6608863,0,275.6608863,NA
El Dorado Park Golf Course,2400 N Studebaker Rd,Long Beach,CA,90815-2428,Municipal,18 Holes,(562) 430-5411,-118.099094,33.798379,Bixby Village Golf Course,38.90217574,3198.011185,0.790244554,NA
Indian Creek Country Club Inc,4487 Barton Rd,Loomis,CA,95650-9070,Public,9 Holes,(916) 652-5546,-121.188917,38.803173,Auburn Valley Golf Club,168.4474481,22214.92422,5.489418849,NA
Los Altos Golf & Country Club,1560 Country Club Dr,Los Altos,CA,94024-5907,Private,18 Holes,(650) 947-3100,-122.090886,37.351798,Santa Clara Golf and Tennis Clb,137.9332433,11832.27519,2.923814361,NA
Harding and Wilson Municipal Golf Course,4900 Crystal Springs Dr,Los Angeles,CA,90027,Municipal,36 Holes,(323) 664-2255,-118.274119,34.12486,Los Feliez Municipal Golf Course,10.59351025,241.1926392,10.59351025,NA
Los Feliz Municipal Golf Course,3207 Los Feliz Blvd,Los Angeles,CA,90039-1508,Municipal,9 Holes,(323) 663-7758,-118.269043,34.123254,Los Feliez Municipal Golf Course,10.59351025,36.28155889,10.59351025,NA
Westchester Golf Course,6900 W Manchester Ave,Los Angeles,CA,90045-3701,Public,18 Holes,(310) 649-9167,-118.412596,33.959608,Westchester Golf Course,55.39105146,0,55.39105146,NA
Bel Air Country Club,10768 Bellagio Rd,Los Angeles,CA,10768,Private,18 Holes,(310) 472-9563,-118.45063,34.08003,Bel Air Country Club,66.35201898,21.5688323,66.35201898,NA
Chester Washington Golf Course,1930 W 120th St,Los Angeles,CA,90047-5168,Municipal,18 Holes,(323) 756-6975,-118.312636,33.92338,Chester L Washington Golf Course,134.2852639,0,134.2852639,NA
Brentwood Country Club,590 S Burlingame Ave,Los Angeles,CA,90049-4826,Private,18 Holes,(310) 451-8011,-118.485553,34.046602,Brentwood Country Club,138.2978982,0,138.2978982,NA
Mountain Gate Country Club,12445 Mountain Gate Dr,Los Angeles,CA,12445,Semi Private,45 Holes,(310) 476-6215,-118.487839,34.107436,Mountaingate Country Club,153.1499419,89.75237608,153.1499419,NA
Wilshire Country Club,301 N Rossmore Ave,Los Angeles,CA,90004-2403,Private,18 Holes,(323) 934-1121,-118.327226,34.076117,Wilshire Country Club,177.5891054,0,177.5891054,NA
Los Angeles Country Club,10101 Wilshire Blvd,Los Angeles,CA,10101,Private,36 Holes,(310) 276-6104,-118.419436,34.067522,Los Angeles Country Club,268.6564751,0,268.6564751,NA
Rancho Park Golf Club,10460 W Pico Blvd,Los Angeles,CA,10460,Municipal,27 Holes,(310) 839-9812,-118.41855,34.045427,Hillcrest Country Club,338.7341463,0,338.7341463,NA
Hillcrest Country Club,10000 W Pico Blvd,Los Angeles,CA,10000,Private,18 Holes,(310) 300-6130,-118.406292,34.052407,Hillcrest Country Club,338.7341463,0,338.7341463,NA
Maggie Hathaway Golf Course,1921 W 98th St,Los Angeles,CA,90047-5900,Municipal,9 Holes,(323) 755-6285,-118.308619,33.947111,Chester L Washington Golf Course,134.2852639,2566.363137,0.634161163,NA
Roosevelt Municipal Golf Course,2650 N Vermont Ave,Los Angeles,CA,90027-1245,Municipal,9 Holes,(323) 665-2011,-118.29207,34.117865,Los Feliez Municipal Golf Course,10.59351025,2057.072548,0.508312912,NA
La Rinconada Country Club,14597 Clearview Dr,Los Gatos,CA,14597,Private,18 Holes,(408) 395-4220,-121.975412,37.256633,Santa Clara Golf and Tennis Clb,137.9332433,16520.63133,4.082330604,NA
Sea Pines Golf Resort,1930 Solano St,Los Osos,CA,93402,Public,9 Holes,(888) 732-7463,-120.853504,35.316182,Sea Pines Golf Course,26.3104495,13.79910663,26.3104495,NA
Madera Golf & Country Club,19297 Road 26,Madera,CA,19297,Private,18 Holes,(559) 674-2682,-120.074263,37.030865,Madera Golf and Country Club,159.7320642,0,159.7320642,NA
Madera Golf Course,23200 Avenue 17,Madera,CA,23200,Municipal,18 Holes,(559) 675-3504,-120.128487,36.996363,Madera Municipal Golf Course,173.7821007,17.51649316,173.7821007,NA
Riverbend Golf Club,43369 Avenue 12,Madera,CA,43369,Public,18 Holes,(559) 432-3020,-119.760777,36.927403,Fort Washington Golf and Country Club,126.6330838,4352.515095,1.075528243,NA
Paradise Pines Golf Course,13917 S Park Dr,Magalia,CA,13917,Public,9 Holes,(530) 873-1111,-121.592755,39.814261,Table Mtn Municipal Golf Course,195.0708248,35249.01652,8.710208228,NA
Malibu Country Club,901 Encinal Canyon Rd,Malibu,CA,90265-2405,Public,18 Holes,(818) 889-6680,-118.853752,34.08764,Malibu Country Club,280.849073,196.3384637,280.849073,NA
Sierra Star Golf Course,2001 Sierra Star Parkway,Mammoth Lakes,CA,93546,Public,18 Holes,(888) 462-6668,-118.982291,37.639139,Sierra Star Golf Course,55.30985835,9.095109963,55.30985835,NA
Snowcreek Resort Golf Course,Old Mammoth Road & Fairway Drive,Mammoth Lakes,CA,93546,Public,9 Holes,(760) 934-6633,-118.972552,37.63124,Sierra Star Golf Course,25.24093352,624.3803056,0.154287495,NA
Manhattan Beach Golf Course,1400 Park View Ave,Manhattan Beach,CA,90266-3714,Public,9 Holes,(310) 939-1465,-118.388436,33.900621,Alondra Park Golf Course,210.5051011,4373.384724,1.080685232,NA
Manteca Park Golf Course,305 N Union Rd,Manteca,CA,95337-4307,Municipal,18 Holes,(209) 825-2500,-121.235153,37.801007,Spring Creek Golf and Country Club,107.4848977,12624.92227,3.119681418,NA
French Camp RV Park and Golf Course,3919 French Camp Rd,Manteca,CA,95336-8474,Public,9 Holes,(209) 234-3030,-121.221594,37.860938,Van Buskirk Municipal Golf Course,214.4055302,8723.669109,2.155662255,NA
Pine Meadows Public Golf Course,451 Vine Hill Way,Martinez,CA,94553-4840,Public,9 Holes,(925) 228-2881,-122.096906,37.987433,Pine Meadows Golf Course,20.7452819,72.63452371,20.7452819,NA
Peach Tree Golf & Country Club,2043 Simpson Dantoni Rd,Marysville,CA,95901-8020,Private,18 Holes,(530) 743-1897,-121.545818,39.136441,Auburn Valley Golf Club,168.4474481,36735.18193,9.077447132,NA
Mather Golf Course,4103 Eagles Nest Rd,Mather,CA,95655-2900,Municipal,18 Holes,(916) 364-4354,-121.261275,38.554526,Auburn Valley Golf Club,168.4474481,50531.53039,12.48659382,NA
McCloud Golf Club,1001 Squaw Valley Road,McCloud,CA,96057,Public,9 Holes,(530) 964-2535,-122.133754,41.239327,Oak Creek Golf Course,58.76079409,121413.9237,30.00198761,NA
Beau Pre Golf Club,1777 Norton Rd,McKinleyville,CA,95519-9456,Public,18 Holes,(800) 931-6690,-124.096814,40.963531,Baywood Golf Course,151.3835143,12749.97254,3.150581964,NA
Winchester Country Club,3030 Legends Dr,Meadow Vista,CA,95722-9346,Public,18 Holes,(530) 878-9585,-121.047297,38.989301,Auburn Valley Golf Club,168.4474481,7860.702154,1.942418806,NA
Menifee Lakes Country Club,29875 Menifee Lakes Dr,Menifee,CA,29875,Public,36 Holes,(951) 672-4824,-117.159317,33.687091,Menifee Lakes Country Club,216.3643449,12.09957855,216.3643449,NA
Sharon Heights Golf & Country Club,2900 Sand Hill Rd,Menlo Park,CA,94025-7006,Private,18 Holes,(650) 854-6429,-122.216145,37.420658,Sharon Heights Golf and Country Club,108.1870683,0,108.1870683,NA
Merced Golf & Country Club,6333 Golf Rd,Merced,CA,95340-9123,Private,18 Holes,(209) 722-3357,-120.450243,37.38039,Merced Golf Club,119.4963327,0,119.4963327,NA
Mill Valley Golf Course,280 Buena Vista Ave,Mill Valley,CA,94941-1205,Municipal,9 Holes,(415) 388-9982,-122.53799,37.90957,Meadow Club Golf Course,149.1492995,8852.832052,2.187579064,NA
Green Hills Country Club,500 Ludeman Ln,Millbrae,CA,94030,Private,18 Holes,(650) 648-9951,-122.407033,37.605188,Green Hills Country Club,98.18676226,0,98.18676226,NA
Summitpointe Golf Club,1500 Country Club Dr,Milpitas,CA,95035-3456,Public,18 Holes,(408) 262-8816,-121.881328,37.455502,Summitpointe Golf Club,160.9250111,0,160.9250111,NA
Spring Valley Golf Course,3441 Calaveras Rd,Milpitas,CA,95035-7214,Public,18 Holes,(408) 262-1722,-121.842525,37.444999,Summitpointe Golf Club,160.9250111,2627.941204,0.649377411,NA
Goose Creek Golf Course,11418 68th St,Mira Loma,CA,11418,Public,18 Holes,(951) 735-3982,-117.532521,33.964418,Paradise Knolls Golf Coures,115.3656358,3138.929566,0.77564519,NA
Casta del Sol Golf Course,27601 Casta del Sol,Mission Viejo,CA,27601,Public,18 Holes,(949) 470-4996,-117.6489,33.616246,Casta del Sol Golf Course,57.02977306,60.13853394,57.02977306,NA
Mission Viejo Country Club,26200 Country Club Dr,Mission Viejo,CA,26200,Private,27 Holes,(949) 582-1550,-117.663099,33.581803,Mission Viejo Golf Course,109.073995,0,109.073995,NA
Arroyo Trabuco Golf Course,26772 Avery Pkwy,Mission Viejo,CA,26772,Public,18 Holes,(949) 305-5100,-117.664773,33.542236,Marbella Country Club,113.1627909,2310.26606,0.570878295,NA
Modesto Municipal Golf Course,400 Tuolumne Blvd,Modesto,CA,95351-3706,Municipal,9 Holes,(209) 577-5360,-120.999344,37.627629,Modesto Municipal Golf Course,55.46345526,0,55.46345526,NA
Dryden Park Golf Course,920 Sunset Ave,Modesto,CA,95351-3763,Municipal,18 Holes,(209) 577-5359,-121.002377,37.618025,Dryden Park Golf Course,126.5883088,0,126.5883088,NA
Creekside Golf Course,701 Lincoln Ave,Modesto,CA,95354-2003,Municipal,18 Holes,(209) 571-5123,-120.939291,37.649294,Riverside Golf Course,190.6604794,0,190.6604794,NA
Del Rio Country Club,801 Stewart Rd,Modesto,CA,95356-9639,Private,36 Holes,(209) 341-2414,-121.004423,37.74264,Del Rio Golf and Country Club,264.8680989,0,264.8680989,NA
St Stanislaus Golf Course,5000 Crows Landing Rd,Modesto,CA,95358-9300,Public,9 Holes,(209) 538-2828,-120.993491,37.565469,Dryden Park Golf Course,126.5883088,5062.876382,1.251062068,NA
Monarch Beach Golf Links,33033 Niguel Rd,Monarch Beach,CA,33033,Public,18 Holes,(949) 240-8447,-117.714463,33.48211,Monarch Beach Golf Links,145.8980246,0,145.8980246,NA
Shasta Valley Country Club,500 Golf Course Rd,Montague,CA,96064-9327,Public,9 Holes,(530) 842-2302,-122.566376,41.723255,Baywood Golf Course,151.3835143,157319.0727,38.87432945,NA
Northwood Golf Club,19400 Hwy 116,Monte Rio,CA,19400,Public,9 Holes,(707) 865-1116,-122.997496,38.477705,Windser Golf Course,185.3496404,16605.94991,4.103413252,NA
Montebello Golf Course,901 Via San Clemente,Montebello,CA,90640-1610,Municipal,18 Holes,(323) 887-4565,-118.131938,34.028583,Alhambra Municipal Golf Course,92.47832409,6455.18528,1.595108559,NA
Laguna Seca Golf Club,10520 York Rd,Monterey,CA,10520,Public,18 Holes,(888) 524-8629,-121.79046,36.574854,Laguna Seca Golf Course,28.29828386,443.5489833,28.29828386,NA
Monterey Pines Golf Course,Fairground & Gardens Road,Monterey,CA,93940,Public,18 Holes,(831) 656-2167,-121.866149,36.593249,Monterey County Fairgrounds and Golf Course,74.67263825,0,74.67263825,NA
Del Monte Golf Course,1300 Sylvan Rd,Monterey,CA,93940-4944,Public,18 Holes,(800) 654-9300,-121.871445,36.593203,Del Monte Golf Course,141.8134222,87.33581033,141.8134222,NA
Pasadera Golf & Country Club,100 Pasadera Dr,Monterey,CA,93940-7637,Semi Private,18 Holes,(831) 647-2400,-121.775728,36.571249,Laguna Seca Golf Course,28.29828386,515.0216946,0.127264436,NA
Monterey Park Golf Course,3600 W Ramona Blvd,Monterey Park,CA,91754-2104,Municipal,9 Holes,(323) 266-4632,-118.162042,34.061315,Alhambra Municipal Golf Course,92.47832409,5171.724283,1.277958929,NA
Tierra Rejada Golf Club,15187 Tierra Rejada Rd,Moorpark,CA,15187,Public,18 Holes,(805) 531-9300,-118.847027,34.268773,Tierra Rejada Golf Course,414.581021,0,414.581021,NA
Moorpark Country Club,11800 Championship Dr,Moorpark,CA,11800,Public,54 Holes,(805) 532-2834,-118.898168,34.305415,Tierra Rejada Golf Course,414.581021,5017.335117,1.239808594,NA
Rustic Canyon Golf Course,13505 Broadway Rd,Moorpark,CA,13505,Public,18 Holes,(805) 530-0221,-118.877794,34.31529,Tierra Rejada Golf Course,414.581021,4796.732171,1.185296503,NA
Moraga Country Club,1600 Saint Andrews Dr,Moraga,CA,94556-1132,Private,18 Holes,(925) 376-2200,-122.136565,37.835816,Montclair Golf Course,73.03405003,6252.354984,1.544988178,NA
Cottonwood Golf Center,13671 Frederick St,Moreno Valley,CA,13671,Municipal,9 Holes,(951) 413-3290,-117.261294,33.922019,General Old Golf Course,344.4053114,4596.264505,1.135759941,NA
Moreno Valley Ranch Golf Club,28095 John F Kennedy Dr,Moreno Valley,CA,28095,Public,54 Holes,(951) 924-4444,-117.171175,33.902705,General Old Golf Course,344.4053114,9953.274214,2.459503825,NA
Quail Ranch Golf Club,15960 Gilman Springs Rd,Moreno Valley,CA,15960,Public,18 Holes,(951) 654-2727,-117.07921,33.892384,Oak Valley Golf Club,260.4550687,9109.236648,2.250937922,NA
The Institute LLC,14830 Foothill Ave,Morgan Hill,CA,14830,Private,18 Holes,(408) 782-7101,-121.591958,37.11406,Gilroy Golf Course,99.36834577,10985.26645,2.714514266,NA
Coyote Creek Golf Club,1 Coyote Creek Golf Dr,Morgan Hill,CA,95037-9052,Public,36 Holes,(408) 463-1400,-121.696645,37.188773,Gilroy Golf Course,99.36834577,19765.87209,4.884245822,NA
Morro Bay Golf Course,201 State Park Rd,Morro Bay,CA,93442-2438,Municipal,18 Holes,(805) 781-1318,-120.843144,35.350027,Morro Bay Golf Course,189.7235351,0,189.7235351,NA
Mount Shasta Resort,1000 Siskiyou Lake Blvd,Mount Shasta,CA,96067-9482,Public,18 Holes,(800) 958-3363,-122.318513,41.287142,Oak Creek Golf Course,58.76079409,126672.1018,31.30130971,NA
Mountain House Golf Course,15000 Altamont Pass Rd,Mountain House,CA,15000,Public,18 Holes,(888) 833-8963,-121.591806,37.7444,Springtown Golf Course,96.32027844,12869.41252,3.18009618,NA
Shoreline Golf Links,2940 N Shoreline Blvd,Mountain View,CA,94043-1357,Municipal,18 Holes,(650) 903-4653,-122.085612,37.431567,Santa Clara Golf and Tennis Clb,137.9332433,9848.583223,2.433634157,NA
Golf Club Moffett Field,934 Macon Rd,Mountain View,CA,94035,Semi Private,18 Holes,(650) 603-8026,-122.040225,37.419509,Santa Clara Golf and Tennis Clb,137.9332433,5656.405699,1.39772613,NA
Forest Meadows Golf Course,633 Forest Meadows Dr,Murphys,CA,95247-9530,Public,18 Holes,(209) 728-3439,-120.409335,38.164899,Meadowmont Golf Course,26.7873274,10346.7089,2.556723503,NA
Bear Creek Golf & Country Club,22640 Bear Creek Dr N,Murrieta,CA,22640,Semi Private,18 Holes,(800) 992-2327,-117.267219,33.578489,Double Eagle Golf Ctr,8.65454913,10204.93994,2.521691683,NA
California Oaks Golf Course,40603 Colony Dr,Murrieta,CA,40603,Public,18 Holes,(951) 677-2221,-117.206453,33.575523,Double Eagle Golf Ctr,8.65454913,5775.311505,1.42710835,NA
SCGA Golf Course,39500 Robert Trent Pkwy,Murrieta,CA,39500,Public,18 Holes,(800) 752-9724,-117.145764,33.562317,Double Eagle Golf Ctr,8.65454913,4014.044724,0.991890522,NA
Napa Golf Course At Kennedy Park,2295 Streblow Dr,Napa,CA,94558-6211,Municipal,18 Holes,(707) 255-4333,-122.280173,38.268967,Hiddenbrooke Golf Course,174.2642631,14382.02295,3.553869782,NA
Napa Valley Country Club,3385 Hagen Rd,Napa,CA,94558-3849,Private,18 Holes,(707) 252-1111,-122.246174,38.323582,Hiddenbrooke Golf Course,174.2642631,18412.38301,4.549791905,NA
Silverado Country Club & Resort,1600 Atlas Peak Rd,Napa,CA,94558-1425,Semi Private,36 Holes,(707) 257-0200,-122.267201,38.348537,Hiddenbrooke Golf Course,174.2642631,21654.42611,5.350916964,NA
Vineyard Knolls Golf Club,1129 Dealy Ln,Napa,CA,94559-9706,Semi Private,9 Holes,(707) 226-8184,-122.341968,38.262178,Hiddenbrooke Golf Course,174.2642631,17687.90952,4.370770882,NA
National City Golf Course,1439 Sweetwater Rd,National City,CA,91950-7632,Municipal,9 Holes,(619) 474-1400,-117.084296,32.661119,National City Golf Course,30.75797359,6.970729145,30.75797359,NA
Rivers Edge Golf Course,144 Marina Dr,Needles,CA,92363-3714,Municipal,18 Holes,(866) 808-9136,-114.608008,34.849809,Needles Municipal Golf Course,145.8955557,242.5560052,145.8955557,NA
Friendly Valley Golf Course,19345 Avenue of The Oaks,Newhall,CA,19345,Private,9 Holes,(661) 252-3223,-118.475114,34.402017,Friendly Valley Golf Course,25.85114348,77.75995729,25.85114348,NA
The Newport Beach Country Club,1600 E Coast Hwy,Newport Beach,CA,92660-6214,Semi Private,18 Holes,(949) 644-9680,-117.881364,33.609731,Newport Beach Country Club,134.4850734,27.29416012,134.4850734,NA
Hyatt Newport Back Bay Golf Course,1107 Jamboree Rd,Newport Beach,CA,92660-6219,Public,9 Holes,(949) 644-1700,-117.887747,33.616864,Newport Beach Country Club,134.4850734,215.1994235,134.4850734,NA
Pelican Hill Golf Club,22800 Pelican Hill Rd S,Newport Beach,CA,22800,Public,36 Holes,(877) 735-4226,-117.844426,33.589318,Pelican Hill Golf Club,225.356424,0,225.356424,NA
Big Canyon Country Club,1 Big Canyon Dr,Newport Beach,CA,92660-5202,Private,18 Holes,(949) 644-5404,-117.868923,33.61947,Newport Beach Country Club,134.4850734,1094.101097,0.270357852,NA
Newport Beach Golf Course,3100 Irvine Ave,Newport Beach,CA,92660-3104,Public,18 Holes,(949) 852-8681,-117.879861,33.659465,Costa Mesa Golf Course,274.7006692,3643.813354,0.900404499,NA
Rio La Paz Golf Club,201 Lee Rd,Nicolaus,CA,95659-9710,Public,18 Holes,(916) 488-4653,-121.606045,38.881783,Auburn Valley Golf Club,168.4474481,41385.90566,10.22666422,NA
BlackLake Resort Golf Course,1490 Golf Course Ln,Nipomo,CA,93444-9307,Public,54 Holes,(805) 343-1214,-120.544381,35.05116,Black Lake Golf Course,131.4850828,0,131.4850828,NA
Monarch Dunes Golf Club,1606 Trilogy Pkwy,Nipomo,CA,93444,Public,27 Holes,(888) 343-3332,-120.551575,35.031638,Black Lake Golf Course,131.4850828,1776.673196,0.43902483,NA
Hidden Valley Golf Club,10 Clubhouse Dr,Norco,CA,92860-3819,Public,18 Holes,(951) 737-1010,-117.518267,33.915042,Cresta Verde Golf Club,19.07827382,3074.903444,0.759824016,NA
Mission Hills Golf Course,16111 Plummer St,North Hills,CA,16111,Public,9 Holes,(818) 892-3019,-118.480633,34.244231,Mission Hills Little League Golf Course,6.303460377,587.6763621,0.145217767,NA
Porter Valley Country Club,19216 Singing Hills Dr,Northridge,CA,19216,Semi Private,18 Holes,(818) 368-2919,-118.552965,34.276229,Porter Valley Country Club,138.7336479,0,138.7336479,NA
Norwalk Golf Center,13717 Shoemaker Ave,Norwalk,CA,13717,Municipal,9 Holes,(562) 921-7047,-118.055455,33.906109,Candlewood Country Club,105.0003952,2644.646198,0.653505299,NA
Marin Country Club,500 Country Club Dr,Novato,CA,94949-5813,Private,18 Holes,(415) 382-6707,-122.563857,38.065279,Meadow Club Golf Course,149.1492995,11247.08448,2.77921081,NA
