Program,Year,Period,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2022,END OF DEC,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,BOND,5,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,761",6.3
CENSUS,2022,END OF DEC,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,CALHOUN,13,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,497",6.3
CENSUS,2022,END OF DEC,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,CASS,17,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,711",6.3
CENSUS,2022,END OF DEC,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,CHRISTIAN,21,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"10,960",6.3
CENSUS,2022,END OF DEC,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,GREENE,61,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,667",6.3
CENSUS,2022,END OF DEC,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,JERSEY,83,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"8,366",6.3
CENSUS,2022,END OF DEC,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MACOUPIN,117,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"8,862",6.3
CENSUS,2022,END OF DEC,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MADISON,119,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"6,940",6.3
CENSUS,2022,END OF DEC,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MONTGOMERY,135,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"8,961",6.3
CENSUS,2022,END OF DEC,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MORGAN,137,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"9,869",6.3
CENSUS,2022,END OF DEC,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,PIKE,149,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"8,049",6.3
CENSUS,2022,END OF DEC,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,SANGAMON,167,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,261",6.3
CENSUS,2022,END OF DEC,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,SCOTT,171,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"8,195",6.3
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,CENTRAL,50,BARTHOLOMEW,5,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"6,180",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,CENTRAL,50,BOONE,11,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"9,472",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,CENTRAL,50,CLINTON,23,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"9,492",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,CENTRAL,50,DECATUR,31,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"9,415",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,CENTRAL,50,GRANT,53,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"8,453",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,CENTRAL,50,HAMILTON,57,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"9,452",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,CENTRAL,50,HANCOCK,59,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"9,562",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,CENTRAL,50,HENDRICKS,63,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"9,052",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,CENTRAL,50,HOWARD,67,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,875",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"10,532",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,322",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,CENTRAL,50,MARION,97,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"11,101",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,CENTRAL,50,MORGAN,109,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,642",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"10,854",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,CENTRAL,50,SHELBY,145,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"10,164",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,CENTRAL,50,TIPTON,159,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"11,110",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"8,810",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,358",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,EAST CENTRAL,60,FAYETTE,41,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"9,205",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,EAST CENTRAL,60,HENRY,65,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"8,606",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,EAST CENTRAL,60,JAY,75,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"10,478",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,EAST CENTRAL,60,RANDOLPH,135,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"9,308",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,EAST CENTRAL,60,UNION,161,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"9,913",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,EAST CENTRAL,60,WAYNE,177,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,341",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,NORTH CENTRAL,20,CARROLL,15,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"9,332",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,NORTH CENTRAL,20,CASS,17,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"8,138",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,NORTH CENTRAL,20,ELKHART,39,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"11,769",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,NORTH CENTRAL,20,FULTON,49,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,558",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,NORTH CENTRAL,20,KOSCIUSKO,85,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"8,605",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,190",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,NORTH CENTRAL,20,MIAMI,103,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,928",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,NORTH CENTRAL,20,ST. JOSEPH,141,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"8,309",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,NORTH CENTRAL,20,WABASH,169,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"8,802",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,NORTHEAST,30,ADAMS,1,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"10,771",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,NORTHEAST,30,ALLEN,3,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,803",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,NORTHEAST,30,DE KALB,33,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"8,646",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,NORTHEAST,30,HUNTINGTON,69,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"8,495",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,NORTHEAST,30,LAGRANGE,87,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"14,455",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,NORTHEAST,30,NOBLE,113,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"9,064",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,NORTHEAST,30,STEUBEN,151,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"8,158",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,NORTHEAST,30,WELLS,179,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"10,111",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,NORTHEAST,30,WHITLEY,183,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"8,939",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,NORTHWEST,10,BENTON,7,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"10,011",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,NORTHWEST,10,JASPER,73,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"8,477",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,056",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,89,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,916",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,NORTHWEST,10,NEWTON,111,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"8,765",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,NORTHWEST,10,PORTER,127,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"9,579",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,NORTHWEST,10,PULASKI,131,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"9,173",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,NORTHWEST,10,STARKE,149,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,178",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,NORTHWEST,10,WHITE,181,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"10,606",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTH CENTRAL,80,BROWN,13,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,090",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTH CENTRAL,80,CRAWFORD,25,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,347",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTH CENTRAL,80,FLOYD,43,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"9,135",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTH CENTRAL,80,HARRISON,61,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,877",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTH CENTRAL,80,JACKSON,71,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"6,958",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTH CENTRAL,80,LAWRENCE,93,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,474",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTH CENTRAL,80,MONROE,105,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"6,514",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTH CENTRAL,80,ORANGE,117,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"6,544",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTH CENTRAL,80,PERRY,123,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,209",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTH CENTRAL,80,WASHINGTON,175,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,753",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTHEAST,90,CLARK,19,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"6,194",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTHEAST,90,DEARBORN,29,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"6,735",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTHEAST,90,FRANKLIN,47,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"8,458",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTHEAST,90,JEFFERSON,77,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"6,815",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTHEAST,90,JENNINGS,79,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"6,620",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTHEAST,90,OHIO,115,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"6,126",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTHEAST,90,RIPLEY,137,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"6,590",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTHEAST,90,SCOTT,143,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"6,850",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTHEAST,90,SWITZERLAND,155,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,606",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"9,072",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTHWEST,70,DUBOIS,37,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,380",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,51,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,732",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTHWEST,70,GREENE,55,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,946",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTHWEST,70,KNOX,83,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"8,068",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTHWEST,70,MARTIN,101,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,972",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTHWEST,70,PIKE,125,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,920",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTHWEST,70,POSEY,129,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,200",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTHWEST,70,SPENCER,147,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"6,525",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTHWEST,70,SULLIVAN,153,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"6,203",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTHWEST,70,VANDERBURGH,163,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,553",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,SOUTHWEST,70,WARRICK,173,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"6,707",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,WEST CENTRAL,40,CLAY,21,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"6,679",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,WEST CENTRAL,40,FOUNTAIN,45,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"8,277",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,WEST CENTRAL,40,MONTGOMERY,107,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"8,819",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,WEST CENTRAL,40,OWEN,119,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,396",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,WEST CENTRAL,40,PARKE,121,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,262",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,WEST CENTRAL,40,PUTNAM,133,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"8,265",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,WEST CENTRAL,40,TIPPECANOE,157,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"8,601",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,WEST CENTRAL,40,VERMILLION,165,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"8,513",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,WEST CENTRAL,40,VIGO,167,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,886",4.6
CENSUS,2022,END OF DEC,COUNTY,INDIANA,18,WEST CENTRAL,40,WARREN,171,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,338",4.6
CENSUS,2022,END OF DEC,COUNTY,IOWA,19,CENTRAL,50,BOONE,15,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"10,746",2.9
CENSUS,2022,END OF DEC,COUNTY,IOWA,19,CENTRAL,50,DALLAS,49,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"10,688",2.9
CENSUS,2022,END OF DEC,COUNTY,IOWA,19,CENTRAL,50,GRUNDY,75,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"12,121",2.9
CENSUS,2022,END OF DEC,COUNTY,IOWA,19,CENTRAL,50,HAMILTON,79,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"11,157",2.9
CENSUS,2022,END OF DEC,COUNTY,IOWA,19,CENTRAL,50,HARDIN,83,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"10,393",2.9
CENSUS,2022,END OF DEC,COUNTY,IOWA,19,CENTRAL,50,JASPER,99,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"8,750",2.9
CENSUS,2022,END OF DEC,COUNTY,IOWA,19,CENTRAL,50,MARSHALL,127,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"9,375",2.9
