"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","NORTHWEST","10","EMMET","063","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","9,410","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","NORTHWEST","10","LYON","119","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","12,857","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","NORTHWEST","10","O BRIEN","141","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","13,843","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","NORTHWEST","10","OSCEOLA","143","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","11,586","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","NORTHWEST","10","PALO ALTO","147","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","9,830","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","NORTHWEST","10","PLYMOUTH","149","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","11,556","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","NORTHWEST","10","POCAHONTAS","151","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","11,081","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","NORTHWEST","10","SIOUX","167","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","13,341","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","APPANOOSE","007","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,927","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","CLARKE","039","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","5,329","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","DECATUR","053","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","5,732","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","LUCAS","117","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","5,715","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MADISON","121","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,700","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MARION","125","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,647","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MONROE","135","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","5,613","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","RINGGOLD","159","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","5,670","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","UNION","175","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","5,970","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","WARREN","181","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,820","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","WAYNE","185","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","5,741","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","DAVIS","051","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","5,154","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","DES MOINES","057","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,802","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","HENRY","087","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,797","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","JEFFERSON","101","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","6,951","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","KEOKUK","107","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,382","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","LEE","111","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,412","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","LOUISA","115","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,815","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","MAHASKA","123","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,959","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","VAN BUREN","177","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","5,451","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","WAPELLO","179","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","6,657","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","WASHINGTON","183","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","9,552","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHWEST","70","ADAIR","001","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,226","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHWEST","70","ADAMS","003","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","6,476","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHWEST","70","CASS","029","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","8,221","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHWEST","70","FREMONT","071","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,991","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHWEST","70","MILLS","129","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","8,944","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHWEST","70","MONTGOMERY","137","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","7,044","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHWEST","70","PAGE","145","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","6,763","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHWEST","70","POTTAWATTAMIE","155","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","8,718","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","SOUTHWEST","70","TAYLOR","173","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","6,835","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","AUDUBON","009","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","9,544","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","CALHOUN","025","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","10,686","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","CARROLL","027","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","10,742","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","CRAWFORD","047","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","9,476","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","GREENE","073","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","10,751","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","GUTHRIE","077","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","8,494","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","HARRISON","085","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","8,414","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","IDA","093","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","10,698","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","MONONA","133","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","8,044","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","SAC","161","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","11,519","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","SHELBY","165","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","9,443","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","WOODBURY","193","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","8,352","2.9"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","BARTON","009","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,821","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","DICKINSON","041","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,714","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","ELLIS","051","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,713","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","ELLSWORTH","053","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,106","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","LINCOLN","105","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,023","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","MARION","115","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,804","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","MCPHERSON","113","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,653","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","RICE","159","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,366","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","RUSH","165","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,697","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","RUSSELL","167","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,856","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","SALINE","169","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,699","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","ANDERSON","003","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,736","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","CHASE","017","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,385","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","COFFEY","031","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,681","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","DOUGLAS","045","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,700","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","FRANKLIN","059","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,444","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","GEARY","061","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,862","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","JOHNSON","091","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","6,558","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","LINN","107","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,041","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","LYON","111","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,515","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","MIAMI","121","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,190","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","MORRIS","127","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,161","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","OSAGE","139","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,832","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","SHAWNEE","177","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,003","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","WABAUNSEE","197","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,694","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTH CENTRAL","40","CLAY","027","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,165","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTH CENTRAL","40","CLOUD","029","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,142","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTH CENTRAL","40","JEWELL","089","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,492","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTH CENTRAL","40","MITCHELL","123","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,694","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTH CENTRAL","40","OSBORNE","141","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,710","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTH CENTRAL","40","OTTAWA","143","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,577","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTH CENTRAL","40","PHILLIPS","147","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,912","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTH CENTRAL","40","REPUBLIC","157","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,259","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTH CENTRAL","40","ROOKS","163","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,521","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTH CENTRAL","40","SMITH","183","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,263","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTH CENTRAL","40","WASHINGTON","201","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","2,737","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","ATCHISON","005","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,435","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","BROWN","013","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","5,136","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","DONIPHAN","043","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,754","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","JACKSON","085","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,276","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","JEFFERSON","087","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,906","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","LEAVENWORTH","103","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","5,077","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","MARSHALL","117","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,880","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","NEMAHA","131","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","4,538","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","POTTAWATOMIE","149","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,188","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","RILEY","161","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","3,371","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTHEAST","70","WYANDOTTE","209","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","9,876","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTHWEST","10","CHEYENNE","023","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,630","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTHWEST","10","DECATUR","039","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,805","6.4"
"CENSUS","2022","END OF DEC","","COUNTY","KANSAS","20","NORTHWEST","10","GRAHAM","065","","","00000000","","AG LAND","AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE","TOTAL","NOT SPECIFIED","1,393","6.4"
